response_time,timestamp,duration
1312.901782002882,1697380383.8015585,1.30589
1583.8005149998935,1697380384.0701869,1.57403
82.88718200128642,1697380384.0849206,0.08114
1634.1918420002912,1697380384.1220682,1.62661
76.64751400079695,1697380384.279136,0.07494
84.37486099865055,1697380384.3550997,0.08275
1910.08173299997,1697380384.3972237,1.90161
1915.9376040006464,1697380384.4020054,1.90602
84.08156600125949,1697380384.4066815,0.08267
85.96340999793028,1697380384.488148,0.08433
43.64775300200563,1697380384.51462,0.04225
71.10996399933356,1697380384.5940201,0.06982
102.10232300232747,1697380384.70038,0.10087
101.0707800014643,1697380384.703874,0.09932
104.26241399909486,1697380384.7063615,0.10221
105.10990699913236,1697380384.7765899,0.10175
260.5978950014105,1697380384.9832854,0.25923
2589.8777470029017,1697380385.0781596,2.58216
2598.7581750014215,1697380385.0844707,2.58891
2598.700071001076,1697380385.0878205,2.59220
2601.677260001452,1697380385.0891702,2.59384
2604.194629999256,1697380385.0908833,2.59556
294.3374469978153,1697380385.0925622,0.29161
291.5326539987291,1697380385.094394,0.28643
292.95898900090833,1697380385.0980706,0.28909
231.4912350011582,1697380385.1021533,0.22964
289.45640200254275,1697380385.2731705,0.28636
375.93620700135943,1697380385.4688709,0.37327
398.50020599988056,1697380385.4932582,0.39559
468.0175949979457,1697380385.5664988,0.46493
469.9416879993805,1697380385.5725682,0.46316
612.8595300033339,1697380385.88659,0.60762
697.1992239996325,1697380385.9760098,0.69180
708.1658679999236,1697380385.9939733,0.70259
775.8350049989531,1697380386.0654624,0.76592
780.0994220015127,1697380386.0723534,0.77100
783.7775000007241,1697380386.0782175,0.77268
788.687166001182,1697380386.258031,0.78407
775.830358001258,1697380386.2695675,0.76967
704.9532919991179,1697380386.2719805,0.69927
707.7168550022179,1697380386.2808003,0.70337
582.0466509976541,1697380386.4689436,0.57940
502.43260099887266,1697380386.4789088,0.49891
488.89629599943873,1697380386.4833338,0.48491
423.1681960009155,1697380386.4891605,0.41865
422.6186849991791,1697380386.4954464,0.41715
422.4828769984015,1697380386.5012264,0.41841
310.8043100000941,1697380386.5691454,0.30834
307.73680100173806,1697380386.5776255,0.30566
313.3193810026569,1697380386.5855033,0.31160
309.9540870025521,1697380386.590966,0.30801
305.252908001421,1697380386.7744796,0.30305
299.7778760000074,1697380386.7790217,0.29749
305.30277299840236,1697380386.7889376,0.30280
303.5489720023179,1697380386.7929838,0.30130
378.30299800043576,1697380386.874134,0.37497
386.35611700010486,1697380386.8879886,0.38347
406.1839899986808,1697380386.9756808,0.40321
409.9760889985191,1697380386.9880264,0.40702
484.43638200114947,1697380387.0701385,0.48305
484.49226999946404,1697380387.0756316,0.48317
494.87182500161,1697380387.269738,0.49179
495.6027849984821,1697380387.2749963,0.49224
487.4749360023998,1697380387.2767875,0.48406
490.2314520004438,1697380387.2835174,0.48747
421.063296002103,1697380387.2955625,0.41510
412.1068800013745,1697380387.3004916,0.40852
405.82260100200074,1697380387.382048,0.40081
470.124551000481,1697380387.4587286,0.46479
398.5326949987211,1697380387.4690657,0.39577
495.21741299759015,1697380387.5712361,0.49190
603.9822870006901,1697380387.8741736,0.60056
691.5681819991732,1697380387.9669507,0.68791
696.4326330016775,1697380387.973567,0.69363
702.0214740005031,1697380387.9859586,0.69910
764.3118830019375,1697380388.0600696,0.76275
764.2911350012582,1697380388.0649738,0.76232
609.3438069983677,1697380388.0788503,0.60538
702.7263169984508,1697380388.0852232,0.69858
633.98508300088,1697380388.0930586,0.62984
592.399592998845,1697380388.1641102,0.58785
407.58161499979906,1697380388.2822976,0.40299
402.31309899900225,1697380388.369875,0.39707
401.2112700002035,1697380388.3753607,0.39400
395.98919399941224,1697380388.3826053,0.39086
396.4898220001487,1697380388.4569623,0.39334
397.9572080024809,1697380388.4632459,0.39515
480.9943010004645,1697380388.5601995,0.47763
496.4370230009081,1697380388.58211,0.49308
495.36645900298026,1697380388.5888577,0.48965
521.9874129979871,1697380388.686374,0.51959
500.15461099974345,1697380388.7826955,0.49801
491.42152200147393,1697380388.8674822,0.48573
508.1483969988767,1697380388.8786192,0.50312
501.32027300060145,1697380388.8845286,0.49633
435.0518139981432,1697380388.8925645,0.43040
504.77300800048397,1697380388.9685748,0.49968
506.75351099926047,1697380389.0674944,0.49597
496.63989699911326,1697380389.0793705,0.48942
571.169500999531,1697380389.1607296,0.56478
589.0034520016343,1697380389.2758627,0.58490
701.8500830017729,1697380389.4849608,0.69865
722.1498589969997,1697380389.5902584,0.71721
721.4457139998558,1697380389.600633,0.71637
784.2503920001036,1697380389.669393,0.77879
783.896482000273,1697380389.6770966,0.77882
720.8217990009871,1697380389.690055,0.71529
722.2558620014752,1697380389.7904184,0.71678
786.4809279999463,1697380389.8664367,0.78095
800.7430389989167,1697380389.9622197,0.79556
780.852291998599,1697380390.057369,0.77565
678.246952000336,1697380390.1638536,0.67250
596.6146889986703,1697380390.1875057,0.59092
669.7227119984746,1697380390.2709332,0.66531
621.8688789995213,1697380390.2919044,0.61570
623.545465998177,1697380390.301302,0.61766
680.5231769976672,1697380390.3712146,0.67536
684.0169730021444,1697380390.4750433,0.67903
690.1605599996401,1697380390.5573008,0.68449
623.9666389992635,1697380390.5869057,0.61853
629.6927510011301,1697380390.6877613,0.62491
796.8294479978795,1697380390.9615216,0.79081
804.1548639994289,1697380390.9922175,0.79893
804.8315300002287,1697380391.0764015,0.79870
805.5986860017583,1697380391.09804,0.80030
866.4041179981723,1697380391.16836,0.85981
802.8225790003489,1697380391.1746979,0.79493
786.909676000505,1697380391.2626638,0.78139
710.099159998208,1697380391.2682157,0.70324
782.6568630007387,1697380391.3702571,0.77718
776.6366450014175,1697380391.465008,0.77105
727.9796270013321,1697380391.6901023,0.72324
777.7250920007646,1697380391.7704732,0.77331
706.1927709983138,1697380391.7832627,0.69998
767.3158519974095,1697380391.8660135,0.76291
705.034328999318,1697380391.8740623,0.69796
782.9811219999101,1697380391.9583871,0.77743
705.6979660010256,1697380391.9690368,0.69925
713.7455150004826,1697380391.9826477,0.70859
699.7207809981774,1697380392.0706072,0.69411
704.0890809985285,1697380392.1697447,0.69699
703.9942209994479,1697380392.3945467,0.70052
708.4304080017318,1697380392.4794624,0.70391
774.0124490010203,1697380392.5579295,0.76854
714.5259230019292,1697380392.5811095,0.70914
717.2305589992902,1697380392.5917933,0.71246
713.1410250003682,1697380392.6721735,0.70849
713.769988000422,1697380392.683417,0.70906
790.5826450005407,1697380392.773923,0.78517
