response_time,timestamp,duration
1212.9828200013435,1697386266.6979809,1.20803
68.07855800070683,1697386266.9665713,0.06674
67.21693299914477,1697386267.166003,0.06594
721.2400280004658,1697386267.2070704,0.71704
167.57180700005847,1697386267.466227,0.16309
131.73794699832797,1697386267.6185968,0.12692
120.8581270002469,1697386267.6193619,0.11785
74.9257640018186,1697386267.7736225,0.07332
59.71883199890726,1697386267.8786867,0.05844
71.86427499982528,1697386267.97082,0.07066
65.26433500039275,1697386268.0842793,0.06339
72.79198700052802,1697386268.1713326,0.07156
156.14659800121444,1697386268.375673,0.15395
256.31137000164017,1697386268.5557249,0.25253
159.93453099872568,1697386268.5794542,0.15768
102.21736899984535,1697386268.595066,0.09835
42.87791800015839,1697386268.5987928,0.04151
1248.899950998748,1697386268.657149,1.24600
70.52229799955967,1697386268.6897492,0.06932
39.0582469990477,1697386268.6963527,0.03776
35.88480400139815,1697386268.7925339,0.03460
83.229988002131,1697386268.878994,0.08181
75.0662310019834,1697386268.894017,0.07380
38.57259700089344,1697386268.896296,0.03725
30.448620000242954,1697386268.9870973,0.02902
73.66544499745942,1697386269.0690472,0.07220
75.6929110029887,1697386269.09528,0.07447
41.23018400059664,1697386269.0996232,0.03971
47.5628450003569,1697386269.2045844,0.04551
260.61806399957277,1697386269.4569774,0.25685
255.38213400068344,1697386269.4747121,0.25133
228.13284999938332,1697386269.486205,0.22289
302.2610599982727,1697386269.659001,0.29743
318.47476799885044,1697386269.7760205,0.31317
311.36196199804544,1697386269.786616,0.30643
374.51400099962484,1697386269.8613226,0.36831
381.55473200095,1697386269.8730595,0.37504
315.93503300246084,1697386269.975601,0.31080
294.2347329990298,1697386270.0706742,0.29025
223.1334970019816,1697386270.08482,0.21940
304.8136190009245,1697386270.0918195,0.30108
192.0920929987915,1697386270.1681695,0.18772
112.20369799775654,1697386270.1830478,0.11082
120.30340199999046,1697386270.1941464,0.11867
115.60289800036117,1697386270.2005858,0.11412
112.4088260003191,1697386270.2043862,0.11109
182.88128100175527,1697386270.3593717,0.18073
210.4552069977217,1697386270.4818032,0.20360
212.4703800000134,1697386270.4861636,0.20630
204.8640310022165,1697386270.4904664,0.19807
268.21648300028755,1697386270.5614018,0.26359
289.1214820010646,1697386270.665821,0.28745
273.7886310023896,1697386270.7559354,0.26974
274.06928799973684,1697386270.760581,0.26992
272.8026110016799,1697386270.7635937,0.26850
273.26155199989444,1697386270.7680085,0.27028
207.61252399825025,1697386270.769341,0.20456
130.2666080009658,1697386270.7962584,0.12881
105.92126499977894,1697386270.8620076,0.10446
106.91737500019372,1697386270.8676555,0.10548
104.3355399997381,1697386270.8738456,0.10287
110.91976600073394,1697386270.8746624,0.10971
37.51073099920177,1697386270.903818,0.03598
110.94041599790216,1697386271.0680692,0.10936
113.0752040007792,1697386271.074287,0.11163
115.27945800116868,1697386271.0795288,0.11383
113.0377449990192,1697386271.0822968,0.11079
117.32483699961449,1697386271.087323,0.11534
90.57954599848017,1697386271.1572814,0.08812
109.67428499861853,1697386271.266019,0.10777
111.24231299982057,1697386271.2720685,0.11012
109.96095000155037,1697386271.2745624,0.10866
109.87348100024974,1697386271.2804525,0.10847
112.69389600056456,1697386271.281288,0.11145
37.93918500014115,1697386271.3041296,0.03668
227.31013000156963,1697386271.584552,0.22373
309.9004940013401,1697386271.6710966,0.30646
313.6621189987636,1697386271.6785855,0.31024
319.5950100016489,1697386271.6895888,0.31547
388.9171910013829,1697386271.7575634,0.38432
492.9411089979112,1697386271.9598958,0.48727
588.6067169994931,1697386272.0846796,0.58258
572.608800001035,1697386272.1578636,0.56697
501.34178300140775,1697386272.173086,0.49584
506.43268499698024,1697386272.1856618,0.50140
575.8314850027091,1697386272.265987,0.57130
513.8355649978621,1697386272.2721217,0.50582
505.8236789991497,1697386272.4664495,0.49906
504.8086320020957,1697386272.6632555,0.49943
507.41386899971985,1697386272.6810958,0.50247
500.343685002008,1697386272.6867015,0.49489
492.2812779986998,1697386272.7586925,0.48632
488.5803129982378,1697386272.7611504,0.48401
492.46164500073064,1697386272.7784364,0.48687
395.3613300000143,1697386272.8622813,0.39113
382.61039099961636,1697386272.8778281,0.37772
241.99014000259922,1697386272.9056022,0.23831
273.616636000952,1697386272.95512,0.26978
269.91533499676734,1697386272.9570637,0.26603
211.52109800095786,1697386272.9704442,0.20967
210.52599199902033,1697386272.9718454,0.20859
202.93867600048543,1697386272.9815328,0.20156
144.4443649997993,1697386273.006911,0.14267
192.74717799999053,1697386273.0985231,0.19141
148.9617530023679,1697386273.1062021,0.14708
155.08409199901507,1697386273.1103787,0.15341
189.38087399874348,1697386273.1599991,0.18775
194.5860760024516,1697386273.1665826,0.19333
195.37082600072608,1697386273.1770551,0.19403
196.27351699818973,1697386273.2596247,0.19480
208.4898709981644,1697386273.2868702,0.20698
266.44112700159894,1697386273.3729384,0.26423
226.2132939977164,1697386273.3821795,0.22330
229.6222580007452,1697386273.3877413,0.22348
223.72518900010618,1697386273.3946633,0.22177
290.59724600301706,1697386273.4637475,0.28748
301.8058169982396,1697386273.484342,0.29880
409.3950489987037,1697386273.672541,0.40629
500.172632997419,1697386273.787406,0.49685
624.8750000013388,1697386273.9983695,0.62034
680.8536309981719,1697386274.0637,0.67380
683.1361479999032,1697386274.071424,0.67905
683.9172059990233,1697386274.0790305,0.68049
695.1168949999555,1697386274.1594417,0.68962
691.8482969995239,1697386274.1768126,0.68669
697.0403380000789,1697386274.1927576,0.69124
688.2736340012343,1697386274.3613558,0.68280
690.920401000767,1697386274.478957,0.68529
683.8907980018121,1697386274.682938,0.67785
629.7639740005252,1697386274.6941605,0.62413
694.2071900011797,1697386274.7662761,0.68786
698.8371709994681,1697386274.7784917,0.69352
628.4610370021255,1697386274.7884622,0.62334
688.3799979987089,1697386274.8657095,0.68392
609.8533579970535,1697386274.9715462,0.60687
598.8392650033347,1697386274.9923859,0.59593
521.7859699987457,1697386275.0012138,0.51784
562.6567309991515,1697386275.0588217,0.55884
408.98454600028344,1697386275.092358,0.40497
404.4967270019697,1697386275.099067,0.40101
339.5566479994159,1697386275.10622,0.33430
332.05981100036297,1697386275.1109722,0.32823
369.9966870008211,1697386275.1588876,0.36626
304.2026660004922,1697386275.170166,0.30169
227.64357499909238,1697386275.1993573,0.22632
268.773808998958,1697386275.261577,0.26624
269.2042409980786,1697386275.27062,0.26758
272.0706140025868,1697386275.3645759,0.27093
272.7710239996668,1697386275.372011,0.27142
274.8583669999789,1697386275.381238,0.27347
273.77445499951136,1697386275.3848925,0.27266
233.77984599937918,1697386275.3928227,0.23238
231.23159500028123,1697386275.4015625,0.22979
375.7204079993244,1697386275.575447,0.37281
419.81081800258835,1697386275.6796772,0.41594
427.13306700170506,1697386275.6891103,0.42443
505.86542400196777,1697386275.7768567,0.50307
614.8454970025341,1697386275.9797616,0.61202
688.9790630011703,1697386276.061371,0.68610
696.6581870001392,1697386276.0782819,0.69373
701.0522460004722,1697386276.0863492,0.69823
699.3078590021469,1697386276.092473,0.69691
787.3871230003715,1697386276.189287,0.78435
877.901211999415,1697386276.3751588,0.87352
820.9841489988321,1697386276.397024,0.81587
800.7762490015011,1697386276.4810255,0.79350
868.9301589984098,1697386276.5587342,0.86290
880.2329549980641,1697386276.6577315,0.87480
889.41478599736,1697386276.8697736,0.88419
900.1407369978551,1697386276.9620605,0.89581
892.736595000315,1697386276.9714444,0.88854
891.0242999991169,1697386276.9778423,0.88698
888.5025140007201,1697386276.9813535,0.88545
805.8475979996729,1697386276.9955318,0.80191
690.1834230011445,1697386277.0875812,0.68703
626.0314239989384,1697386277.107436,0.62248
660.2377870003693,1697386277.157911,0.65640
603.0721440001798,1697386277.162252,0.59726
593.2169420011633,1697386277.169188,0.58877
518.7677020003321,1697386277.176835,0.51471
402.42859199861414,1697386277.2725704,0.39834
318.11927300077514,1697386277.2804184,0.31651
320.216153999354,1697386277.29187,0.31799
321.5701579974848,1697386277.2996266,0.31969
324.6335210023972,1697386277.3061986,0.32290
364.7038029994292,1697386277.3604383,0.36307
307.3256349998701,1697386277.395119,0.30604
300.3281800010882,1697386277.4079256,0.29909
300.667160001467,1697386277.4630995,0.29932
308.5242439992726,1697386277.47789,0.30713
305.0462149985833,1697386277.4820583,0.30370
404.6852219980792,1697386277.6775446,0.40187
481.04258199964534,1697386277.761935,0.47812
485.0247739996121,1697386277.7772896,0.48214
493.79273600061424,1697386277.7937775,0.49107
563.8907060019847,1697386277.8704,0.56097
601.5025079977931,1697386277.9601457,0.59847
606.7001150004216,1697386277.967509,0.60428
774.1389080001682,1697386278.1696413,0.77138
783.058371001971,1697386278.1914318,0.78003
800.5292749985529,1697386278.264025,0.79753
812.6617800007807,1697386278.2909024,0.81021
888.0753009980253,1697386278.3705564,0.88490
881.371223997121,1697386278.3792124,0.87754
988.6320690020511,1697386278.666784,0.98421
915.6506969993643,1697386278.6782224,0.91013
993.151200000284,1697386278.771054,0.98816
995.3532750005252,1697386278.7896693,0.99135
999.8693169982289,1697386278.8708742,0.99434
929.6413390002272,1697386278.8904614,0.92432
999.235419996694,1697386278.9673789,0.99408
985.4567080001289,1697386279.1556504,0.98154
972.8914379993512,1697386279.164758,0.96896
910.378557000513,1697386279.1748512,0.90624
894.6917499997653,1697386279.186003,0.89107
846.0076269984711,1697386279.2170281,0.84205
778.9094939980714,1697386279.278364,0.77396
708.8083560011,1697386279.2889953,0.70500
628.3482949984318,1697386279.2955143,0.62450
624.1136019998521,1697386279.302748,0.62035
589.5160910004051,1697386279.3609595,0.58563
581.1164779988758,1697386279.3712869,0.57749
509.55994900141377,1697386279.3809125,0.50560
497.6323470000352,1697386279.3885355,0.49372
429.85867699826485,1697386279.3977008,0.42157
351.7559749998327,1697386279.5075955,0.34991
393.1498570018448,1697386279.5580888,0.39178
387.4601640018227,1697386279.5624952,0.38597
390.6061449997651,1697386279.576821,0.38874
369.1293600022618,1697386279.5862982,0.36783
389.95138100290205,1697386279.6791353,0.38848
396.9920290001028,1697386279.6926918,0.39555
396.1499110009754,1697386279.6990573,0.39474
342.5315539971052,1697386279.7036552,0.34118
404.1395010026463,1697386279.775744,0.40176
406.61886900124955,1697386279.7878172,0.40432
474.06198399767163,1697386279.862914,0.47145
487.5306840003759,1697386279.88562,0.48468
591.2110110002686,1697386280.070336,0.58824
685.4207049982506,1697386280.1851861,0.68230
685.6174349995854,1697386280.1935782,0.68258
709.6288869979617,1697386280.2681258,0.70658
711.641858000803,1697386280.2745652,0.70660
786.9224150017544,1697386280.3641198,0.78359
792.4037150005461,1697386280.379057,0.78957
985.5802170022798,1697386280.665109,0.98284
1075.5239700010861,1697386280.7685978,1.07267
1076.6466169989144,1697386280.7760947,1.07392
1164.4213529980334,1697386280.8684452,1.16131
1104.0601289969345,1697386280.8803945,1.09990
1175.0828149997687,1697386280.9634118,1.17098
1118.8761190023797,1697386280.9823701,1.11338
1199.168256000121,1697386281.085547,1.18980
1119.3398909999814,1697386281.1902223,1.11295
1082.9451009994955,1697386281.2769833,1.07989
1015.6518510011665,1697386281.284239,1.00979
1022.2393299991381,1697386281.2972538,1.01777
1028.351721000945,1697386281.3928573,1.02437
1016.2122510009794,1697386281.3956933,1.01237
1013.7209540007461,1697386281.4000826,1.00958
914.4663049992232,1697386281.4153728,0.90797
801.7225319999852,1697386281.4672441,0.79831
716.8667160003679,1697386281.4858499,0.71317
715.0091019975662,1697386281.491535,0.71125
637.7870699980122,1697386281.5067134,0.63214
677.8419439979189,1697386281.55869,0.67420
613.2662239979254,1697386281.5770698,0.60949
608.6707600006775,1697386281.5914774,0.60459
516.4782430001651,1697386281.6025505,0.51263
484.88020800141385,1697386281.6753569,0.48245
424.9092850004672,1697386281.7020545,0.42341
480.4709649979486,1697386281.7650738,0.47762
496.9684079987928,1697386281.794439,0.49525
500.0584199988225,1697386281.89331,0.49696
566.8732599988289,1697386281.9630203,0.56373
574.4017449978855,1697386281.974897,0.57131
717.40888000204,1697386282.1850815,0.71451
794.1363569989335,1697386282.2803264,0.79143
802.6528959999268,1697386282.2945163,0.79978
865.1931960012007,1697386282.3668683,0.86187
871.7226019980444,1697386282.3788238,0.86897
900.2530369980377,1697386282.4593182,0.89715
909.606047996931,1697386282.4870677,0.90670
981.4207080016786,1697386282.573372,0.97594
1109.612810996623,1697386282.7125404,1.10680
1149.7809639986372,1697386282.766467,1.14657
1188.1126230000518,1697386282.86389,1.18511
1357.7388049998262,1697386283.0602012,1.35462
1317.295318996912,1697386283.0830252,1.31245
1378.655468000943,1697386283.1735067,1.37556
1382.1780210018915,1697386283.2760758,1.37705
1315.552028001548,1697386283.27908,1.31123
1313.8610280002467,1697386283.2892709,1.30900
1206.9395149992488,1697386283.3925252,1.20321
1135.5685740018089,1697386283.41627,1.13157
1127.9034569997748,1697386283.422773,1.12429
1080.3171719999227,1697386283.4595604,1.07695
1011.0074840013112,1697386283.470682,1.00718
1001.2452240007406,1697386283.4887655,0.99760
991.8407419972937,1697386283.4937193,0.98805
931.2436969994451,1697386283.4995394,0.92624
981.9181240018224,1697386283.5558028,0.97803
858.1459169981827,1697386283.571088,0.85426
809.2101510010252,1697386283.5761106,0.80533
729.0720769997279,1697386283.5934346,0.72521
609.3643439999141,1697386283.670019,0.60505
599.9210169975413,1697386283.6833997,0.59608
531.5412009986176,1697386283.7055564,0.52795
494.9105769992457,1697386283.7712257,0.49280
503.815519001364,1697386283.7831178,0.50204
501.9835380007862,1697386283.7914538,0.50023
482.9771740005526,1697386283.8756766,0.48155
487.5255879996985,1697386283.9039419,0.48618
535.7117620005738,1697386283.9588432,0.53281
524.601299999631,1697386283.984524,0.52179
522.6541939991876,1697386283.9936156,0.51999
600.6309529984719,1697386284.089801,0.59781
663.4114160005993,1697386284.1633475,0.66036
667.4147800003993,1697386284.1696503,0.66432
702.6758889987832,1697386284.25892,0.69956
708.1544100001338,1697386284.2796063,0.70508
708.675359001063,1697386284.2852285,0.70554
866.0777449986199,1697386284.4599078,0.86300
930.5954279989237,1697386284.600965,0.92768
999.4311039990862,1697386284.6832545,0.99642
994.1837280020991,1697386284.6888728,0.98988
1078.2349979999708,1697386284.7842066,1.07550
1100.5549719993724,1697386284.8721387,1.09734
1108.0332940000517,1697386284.8914776,1.10511
1197.5696119989152,1697386284.9893887,1.19469
1394.908703998226,1697386285.270999,1.39189
1454.5583590006572,1697386285.3588657,1.45140
1427.5915660000464,1697386285.387036,1.42300
1472.353558998293,1697386285.4572468,1.46930
1473.0496679985663,1697386285.4669452,1.47081
1410.1786200008064,1697386285.5004807,1.40652
1344.444102000125,1697386285.508232,1.34048
1300.968584997463,1697386285.5603795,1.29683
1289.441810000426,1697386285.5694551,1.28569
1296.4665819999937,1697386285.5821342,1.29267
1214.9418860026344,1697386285.585345,1.21101
1140.5905179999536,1697386285.600935,1.13512
1160.5819730029907,1697386285.6635711,1.15684
1086.5443330003473,1697386285.6878939,1.08312
1078.5251109991805,1697386285.7622507,1.07326
1074.5014179992722,1697386285.763723,1.07083
996.7662149974785,1697386285.7814252,0.99288
940.4853420019208,1697386285.8130746,0.93656
928.1580659990141,1697386285.819999,0.92480
881.005355000525,1697386285.8708096,0.87732
691.4152149984147,1697386285.962966,0.68733
623.3371419984906,1697386285.9826376,0.61937
609.232302998862,1697386285.9966023,0.60580
542.7062919989112,1697386286.0001004,0.54133
605.3406820028613,1697386286.0726743,0.60229
680.6202029983979,1697386286.181448,0.67804
688.0805359978694,1697386286.191174,0.68598
755.3558330000669,1697386286.2639956,0.75257
717.8802559974429,1697386286.278622,0.71498
721.3824259997637,1697386286.2912524,0.71841
792.4492249985633,1697386286.3749993,0.78952
801.5342399994552,1697386286.3872538,0.79871
876.47593300062,1697386286.4778063,0.87307
969.9539119974361,1697386286.6582506,0.96716
1030.8581029967172,1697386286.7935066,1.02773
1106.4934920032101,1697386286.870568,1.10250
1115.2864430005138,1697386286.8971002,1.11262
1172.692359003122,1697386286.9861424,1.16986
1255.7261160000053,1697386287.076115,1.25294
1303.010801999335,1697386287.167332,1.30000
1302.0064400006959,1697386287.1731908,1.29936
1425.4896069978713,1697386287.3888576,1.42245
1500.9300130004704,1697386287.4839587,1.49791
1565.3164529976493,1697386287.5620773,1.56402
