response_time,timestamp,duration
2197.486064978875,1697303853.4736693,2.18831
492.7448150119744,1697303854.1674743,0.48969
205.55619802325964,1697303854.3732743,0.20408
178.47256001550704,1697303854.5520067,0.17698
304.33635599911213,1697303854.878917,0.30116
562.9260650021024,1697303855.442241,0.56025
207.66818395350128,1697303855.6501145,0.20595
418.3424429502338,1697303856.0688617,0.41585
292.70677000749856,1697303856.3619912,0.28995
201.7823249916546,1697303856.5640047,0.20035
203.2646430307068,1697303856.7674809,0.20197
197.61007302440703,1697303856.9653435,0.19620
577.8188909753226,1697303857.5469086,0.57468
389.14444897091016,1697303857.9370828,0.38393
444.7846209513955,1697303858.3823404,0.44122
183.3393380511552,1697303858.5659213,0.18183
178.0787300085649,1697303858.7613456,0.17659
482.20173898153007,1697303859.266325,0.47953
669.6507390006445,1697303859.9368024,0.66491
537.0645420043729,1697303860.4748766,0.53230
288.5289909900166,1697303860.7640164,0.28436
180.08452601497993,1697303860.944371,0.17863
296.43815697636455,1697303861.2616127,0.29338
575.5832269787788,1697303861.8381538,0.57069
519.7568669682369,1697303862.3585582,0.51509
383.66278097964823,1697303862.742652,0.38013
127.27678898954764,1697303862.870155,0.12590
194.7153660003096,1697303863.138238,0.19347
432.8037799568847,1697303863.576705,0.43052
652.8662970522419,1697303864.2304394,0.64857
526.3369639869779,1697303864.757238,0.52332
198.30461801029742,1697303864.9558094,0.19677
192.60989996837452,1697303865.1507308,0.19122
192.898774985224,1697303865.3510618,0.19091
576.2907009921037,1697303865.9350612,0.57250
521.6994889779016,1697303866.457518,0.51747
493.97402798058465,1697303866.9519835,0.48924
201.788533013314,1697303867.1539998,0.19978
186.89668300794438,1697303867.3411138,0.18566
380.63762802630663,1697303867.7353063,0.37821
404.2369939852506,1697303868.1403682,0.39989
531.9511800189503,1697303868.6730275,0.52752
391.5147799998522,1697303869.0649352,0.38872
180.9893170138821,1697303869.2461271,0.17968
189.2810960416682,1697303869.454751,0.18776
373.9538879599422,1697303869.8405101,0.37099
595.9153699805029,1697303870.437218,0.59054
598.8499590312131,1697303871.0367277,0.59485
226.14100202918053,1697303871.2632346,0.22346
187.0910520083271,1697303871.450549,0.18587
199.13910602917895,1697303871.663263,0.19676
401.90803102450445,1697303872.0659122,0.39792
682.4966560234316,1697303872.74938,0.67763
589.2302860156633,1697303873.3390772,0.58615
208.4092849981971,1697303873.5477262,0.20689
212.3901000013575,1697303873.760383,0.21087
670.1826680218801,1697303874.4311702,0.66675
313.53420997038484,1697303874.745228,0.31002
422.18071897514164,1697303875.1676428,0.42060
192.44826497742906,1697303875.3603199,0.19116
196.52541499817744,1697303875.565214,0.19488
193.61059297807515,1697303875.7621732,0.19213
393.3920169947669,1697303876.1618664,0.39218
477.24516701418906,1697303876.6393597,0.47605
321.8544870032929,1697303876.9618328,0.31909
305.02899398561567,1697303877.2674925,0.30069
186.2771069863811,1697303877.4540484,0.18467
204.53300600638613,1697303877.6729333,0.20300
200.72935498319566,1697303877.8739312,0.19925
372.9130970314145,1697303878.2471113,0.37112
412.6769449794665,1697303878.6600358,0.41096
376.241025980562,1697303879.0369084,0.37346
421.41511000227183,1697303879.45889,0.41810
193.4241930139251,1697303879.6525762,0.19179
192.58793198969215,1697303879.852548,0.19107
284.4719860004261,1697303880.1444085,0.28291
418.1813860195689,1697303880.5630903,0.41541
497.08149500656873,1697303881.060969,0.49231
477.74949099402875,1697303881.539252,0.47409
201.02724601747468,1697303881.7405221,0.19972
200.73611504631117,1697303881.941474,0.19930
224.0382779855281,1697303882.1661487,0.22135
501.3415979919955,1697303882.6679766,0.49767
460.5067759985104,1697303883.128733,0.45901
231.07595002511516,1697303883.3602748,0.22776
429.78931800462306,1697303883.790405,0.42709
189.52766101574525,1697303883.9801621,0.18830
187.6006270176731,1697303884.1790984,0.18615
454.2374630109407,1697303884.6458268,0.45289
429.37929002800956,1697303885.075858,0.42606
268.7835060060024,1697303885.3453999,0.26086
401.8132630153559,1697303885.7476072,0.39893
202.5690539740026,1697303885.9503517,0.20133
190.7078490476124,1697303886.141272,0.18948
314.34077298035845,1697303886.4652162,0.31183
295.9466140018776,1697303886.7616186,0.29304
406.2541800085455,1697303887.1681316,0.40466
478.5067680059001,1697303887.646896,0.47709
219.41470500314608,1697303887.8665898,0.21790
196.58710400108248,1697303888.0634234,0.19505
189.53176494687796,1697303888.2572503,0.18836
293.76348498044536,1697303888.5618064,0.29068
296.08437296701595,1697303888.8586385,0.29092
412.17484598746523,1697303889.2714,0.40840
410.329173959326,1697303889.6821144,0.40779
200.90225897729397,1697303889.883179,0.19985
180.46483001671731,1697303890.0638103,0.17938
197.42393505293876,1697303890.2816117,0.19605
385.4068630025722,1697303890.6694217,0.38211
458.616353047546,1697303891.1283402,0.45699
407.6222970033996,1697303891.5366561,0.40441
337.5595679972321,1697303891.8747344,0.33162
188.99592402158305,1697303892.0639818,0.18732
202.7791260043159,1697303892.2781014,0.20125
200.03786799497902,1697303892.4783938,0.19840
363.5819290066138,1697303892.8424711,0.36048
394.8384110117331,1697303893.23812,0.39003
516.3867009687237,1697303893.7550793,0.51306
326.7610290204175,1697303894.0821066,0.32485
194.2894099629484,1697303894.2766356,0.19297
171.44734703470021,1697303894.454415,0.17019
251.2826370075345,1697303894.7342927,0.24886
496.63560098269954,1697303895.2312906,0.45414
413.0339919938706,1697303895.6445756,0.41169
484.22636796021834,1697303896.1291225,0.48249
147.8999579558149,1697303896.2773206,0.14611
203.78116494975984,1697303896.533906,0.20246
214.79748201090842,1697303896.7494433,0.21159
429.31754200253636,1697303897.1792793,0.42529
492.13204497937113,1697303897.671659,0.49086
486.85206595109776,1697303898.1587675,0.48533
201.03640301385894,1697303898.3600876,0.19945
194.6894799475558,1697303898.5549958,0.19332
302.41147900233045,1697303898.8641112,0.29953
394.21571599086747,1697303899.25902,0.39002
477.88978897733614,1697303899.7375484,0.47423
445.3992340131663,1697303900.183323,0.44242
165.0723039638251,1697303900.3486166,0.16375
186.3354440429248,1697303900.5703044,0.18473
186.23893399490044,1697303900.7708662,0.18465
554.2150279507041,1697303901.3386416,0.55154
417.2082780278288,1697303901.7565114,0.41332
471.1111439974047,1697303902.2279632,0.46754
155.0698220380582,1697303902.383206,0.15403
203.2339279539883,1697303902.631888,0.20191
198.2229209970683,1697303902.8305693,0.19573
399.28781101480126,1697303903.2325583,0.39577
416.4695540093817,1697303903.6493073,0.41484
479.6534400084056,1697303904.1292307,0.47787
213.9215050265193,1697303904.3433886,0.21187
191.50079897372052,1697303904.5351207,0.19023
199.39209503354505,1697303904.7438529,0.19776
398.7086149863899,1697303905.1428425,0.39710
291.4614549954422,1697303905.434817,0.28851
431.83187302201986,1697303905.8673036,0.42782
472.43502497440204,1697303906.3405616,0.46799
220.23541299859062,1697303906.5613093,0.21664
201.4248989871703,1697303906.7629197,0.20012
366.95609003072605,1697303907.1301982,0.36544
416.50258004665375,1697303907.5472646,0.41255
512.8745160182007,1697303908.061052,0.50721
276.946872996632,1697303908.33882,0.27184
324.2624640115537,1697303908.6634622,0.32160
200.30139602022246,1697303908.8639958,0.19888
194.6960330242291,1697303909.0589345,0.19329
502.3317279992625,1697303909.5678668,0.49900
407.2764830198139,1697303909.975912,0.40251
469.6390129975043,1697303910.4463801,0.46514
312.59460002183914,1697303910.759469,0.30870
187.00836302014068,1697303910.9467726,0.18549
195.5253320047632,1697303911.1556578,0.19384
391.08307397691533,1697303911.5513372,0.38745
411.89003799809143,1697303911.9638424,0.40740
400.2098459750414,1697303912.3646393,0.39644
387.83184700878337,1697303912.7529233,0.38514
195.8815999678336,1697303912.9490244,0.19445
204.30201204726472,1697303913.1576436,0.20306
486.6149289882742,1697303913.6445296,0.48521
485.8487290330231,1697303914.1306584,0.48387
236.81539698736742,1697303914.3679726,0.23409
388.25639901915565,1697303914.7566035,0.38560
207.9315060400404,1697303914.964798,0.20642
183.08909697225317,1697303915.148094,0.18180
165.5985750257969,1697303915.3310122,0.16415
371.8238699948415,1697303915.7371767,0.36956
417.64284996315837,1697303916.1550498,0.41630
490.8633839804679,1697303916.6461961,0.48927
305.69134501274675,1697303916.952088,0.30419
184.1987009975128,1697303917.1364963,0.18302
195.09972201194614,1697303917.3479521,0.19355
309.96441398747265,1697303917.6632671,0.30859
470.4717690474354,1697303918.1340868,0.46870
531.3891649711877,1697303918.6657612,0.52886
409.9864159943536,1697303919.0759554,0.40844
194.25389502430335,1697303919.2704656,0.19284
200.16930799465626,1697303919.4770105,0.19869
